v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
5073,5840,940677407500988416,940398075809488898,1,1513109945546,1513043347681
3265,2962,940683479431364608,940563764062982145,1,1513111393207,1513082850839
2733,3964,940705036711030784,940704950069243904,1,1513116532863,1513116512206
6446,1436,940707052732628992,940399435552497665,1,1513117013520,1513043671869
2082,3964,940715700514988032,940709384170041350,1,1513119075312,1513117569378
2804,1596,940715884695371776,940715648514121728,1,1513119119224,1513119062914
2273,1596,940716150219927552,940715648514121728,1,1513119182530,1513119062914
2114,1596,940716463739908101,940715648514121728,1,1513119257279,1513119062914
1210,1596,940716592492462080,940715648514121728,1,1513119287976,1513119062914
1388,2962,940718447675113474,940563764062982145,1,1513119730286,1513082850839
3391,1060,940729059163521024,940713844258742273,1,1513122260262,1513118632746
2493,5828,940735047639822336,940464354683527168,1,1513123688026,1513059149796
130,3336,940744798427930625,940743410775834625,1,1513126012795,1513125681953
1893,4289,940754363919806464,940491300507336704,1,1513128293386,1513065574181
2082,3893,940757032097009664,940731098732011520,1,1513128929529,1513122746533
6036,2500,940760365096427520,940677453562839040,1,1513129724178,1513109956528
2914,386,940768586624372736,940765379738996736,1,1513131684343,1513130919762
2082,1060,940884399842668544,940793125953515526,1,1513159296366,1513137534000
2190,4890,940884628298129408,940406591043416064,1,1513159350834,1513045377871
4176,1334,940884667472982016,940883577792733184,1,1513159360174,1513159100374
2190,1334,940885324237905921,940883577792733184,1,1513159516759,1513159100374
3487,1334,940886904710426624,940800605676802049,1,1513159893573,1513139318000
2914,1334,940887675665498113,940883577792733184,1,1513160077383,1513159100374
3487,1334,940887893630844928,940883577792733184,1,1513160129350,1513159100374
6043,2247,940888275354398720,940883011423305728,1,1513160220360,1513158965341
4864,1334,940888467776532481,940800605676802049,1,1513160266237,1513139318000
4864,1334,940888582939598849,940883577792733184,1,1513160293694,1513159100374
1334,4864,940891042923941888,940890518753484800,1,1513160880200,1513160755228
1760,5828,940891614007799809,940888259697111040,1,1513161016357,1513160216000
2076,3353,940891750008176641,940794941860646912,1,1513161048782,1513137967000
2857,5828,940893316375232512,940888259697111040,1,1513161422233,1513160216000
4397,4864,940896325373005825,940890518753484800,1,1513162139634,1513160755228
6453,5828,940899704845430784,940888259697111040,1,1513162945363,1513160216000
2681,1334,940906794200612869,940883577792733184,1,1513164635597,1513159100374
2686,5828,940907434138255360,940888259697111040,1,1513164788170,1513160216000
4533,1334,940908021026250752,940883577792733184,1,1513164928095,1513159100374
2914,4864,940908237871652864,940890518753484800,1,1513164979795,1513160755228
1334,2733,940910923996282880,940910349737345024,1,1513165620217,1513165483303
6043,1060,940911507960864768,940713844258742273,1,1513165759445,1513118632746
2733,1334,940912525553496070,940911874744369152,1,1513166002058,1513165846893
1645,1292,940935244588376064,940911438633230336,1,1513171418698,1513165742916
5828,2247,940939920134193152,940883011423305728,1,1513172533435,1513158965341
6043,1760,941034765628538880,941026263883321344,1,1513195146363,1513193119389
3487,1334,941060329341153281,941057933483397121,1,1513201241227,1513200670010
3973,4289,941066315363577857,940491300507336704,1,1513202668406,1513065574181
5331,2832,941076524693733376,941073251513466880,1,1513205102500,1513204322113
387,5828,941077679213649920,940888259697111040,1,1513205377759,1513160216000
4371,1938,941083229011849216,941082312917204992,1,1513206700934,1513206482520
6446,1334,941127049053220864,940800605676802049,1,1513217148446,1513139318000
1615,4873,941132941471596544,941088849228206080,1,1513218553308,1513208040898
1615,4873,941133603781480449,941084059467264001,1,1513218711215,1513206898930
1806,1334,941137855769862145,940800605676802049,1,1513219724968,1513139318000
3391,1060,941145147198148608,941135600555454464,1,1513221463380,1513219187283
1555,1988,941147723415273472,941147042184806401,1,1513222077598,1513221915180
3964,1988,941149054632845312,941147042184806401,1,1513222394985,1513221915180
3490,1529,941158344969957376,941077115490902017,1,1513224609974,1513205243357
2082,1550,941173311983165440,941157740390465536,1,1513228178388,1513224465831
2082,4730,941173337195134979,941161746617663488,1,1513228184399,1513225420990
1210,2273,941174001736355841,941173826397790208,1,1513228342838,1513228301034
4104,4533,941196437441855488,941196337688842240,1,1513233691927,1513233668144
669,4387,941196749799952384,941163781622603777,1,1513233766399,1513225906173
3964,1550,941196822256631809,941157740390465536,1,1513233783674,1513224465831
3964,2076,941198368826523648,940891227343396869,1,1513234152405,1513160924169
6186,1550,941205901179891712,941157740390465536,1,1513235948258,1513224465831
2190,1393,941229878451384321,941116586554933248,1,1513241664885,1513214653992
2733,1334,941247854693064705,941247747826393088,1,1513245950755,1513245925276
2733,2076,941253750315827200,940891227343396869,1,1513247356381,1513160924169
2733,1334,941256229489217536,941256136639909888,1,1513247947462,1513247925325
6146,6353,941289582431158272,941286314166566912,1,1513255899423,1513255120208
4104,4915,941305745408004101,941236844707987456,1,1513259752977,1513243325770
4104,4915,941305759618314242,941236727435313152,1,1513259756365,1513243297810
4104,4915,941305797199327233,941236592831631360,1,1513259765325,1513243265718
4104,4915,941305815767461888,941236128169869312,1,1513259769752,1513243154934
2032,4104,941344542891978753,941270109322014723,1,1513269003018,1513251256672
2032,4915,941344687897460736,941236727435313152,1,1513269037590,1513243297810
1334,3391,941422888707547136,941103768447475712,1,1513287682116,1513211597917
1760,4672,941442791359496193,941422485353799680,1,1513292427278,1513287585949
4915,2047,941452653615243264,941443617264144385,1,1513294778623,1513292624189
2914,3391,941453101449363457,941103768447475712,1,1513294885395,1513211597917
2733,1550,941453220945190912,941452598166433792,1,1513294913885,1513294765403
1334,386,941453545773006848,941445906762625024,1,1513294991330,1513293170048
6453,2047,941455314947252224,941443617264144385,1,1513295413134,1513292624189
3490,1826,941480822653067264,941231991105642498,1,1513301494645,1513242168581
1334,386,941496184178319360,941450232306561024,1,1513305157118,1513294201338
2082,1898,941510556791345152,941509039342669829,1,1513308583816,1513308222028
2082,4730,941510592560377856,941454091477172224,1,1513308592344,1513295121436
1060,1071,941514955865460736,941512177617268737,1,1513309632637,1513308970251
6341,359,941515370568957952,941514430986182661,1,1513309731510,1513309507496
2625,606,941531563522535424,941081766357372928,1,1513313592211,1513206352210
1615,6446,941537455974551552,941175352088444928,1,1513314997081,1513228664787
2649,98,941539147801509888,939422865488617472,1,1513315400444,1512810839422
2649,98,941539175261601793,938703124201553920,1,1513315406991,1512639239000
5419,2962,941540891147214848,941243653648822273,1,1513315816090,1513244949148
2076,2688,941592447859154944,941591214389735425,1,1513328108168,1513327814086
2681,624,941599584039575552,941471442301939712,1,1513329809566,1513299258195
3487,2459,941603429771657216,941516714470268928,1,1513330726460,1513310051921
2076,2688,941607826127912960,941601261060874241,1,1513331774633,1513330209399
2733,2076,941613253607661568,941590096595128320,1,1513333068645,1513327547583
3490,1017,941621544920367104,941557318201700352,1,1513335045448,1513319732605
2190,1334,941673749744558080,941247747826393088,1,1513347492048,1513245925276
2190,1334,941674068251521024,941256136639909888,1,1513347567986,1513247925325
2082,1898,941757440600633344,941685957367074816,1,1513367445503,1513350402572
4915,2303,941758880912044033,941651143112802304,1,1513367788900,1513342102207
4915,2281,941764881971167233,941483652705271808,1,1513369219664,1513302169382
1334,4864,941801614901256192,941795951617777664,1,1513377977477,1513376627245
1334,2914,941810614514544641,941453040191598592,1,1513380123152,1513294870790
6568,2854,941810626397011968,940907513779597312,1,1513380125985,1513164807158
1334,2854,941812259004620800,940907513779597312,1,1513380515229,1513164807158
2082,4730,941818085895389184,941816141390819328,1,1513381904468,1513381440862
2733,4730,941818308520656897,941816141390819328,1,1513381957546,1513381440862
1760,2303,941835892494188544,941651143112802304,1,1513386149892,1513342102207
2485,2303,941853909898878976,941651143112802304,1,1513390445576,1513342102207
5875,2733,941895608087994370,941226677576728576,1,1513400387199,1513240901737
1334,2190,941909157380161536,941907234316894209,1,1513403617602,1513403159108
2256,2190,941940999227453440,941907234316894209,1,1513411209290,1513403159108
1336,1071,941974580469555200,941512177617268737,1,1513419215682,1513308970251
2256,1393,942009390265122817,941116586554933248,1,1513427514984,1513214653992
2625,5525,942164149706031104,941917836166840320,1,1513464412510,1513405686786
2082,669,942189403362824192,942178744118202369,1,1513470433451,1513467892089
6453,1898,942200005351260165,942198481460121600,1,1513472961162,1513472597838
2082,1898,942209338818543616,942198481460121600,1,1513475186434,1513472597838
6446,6568,942225016808136704,942198976551383041,1,1513478924358,1513472715877
2733,2303,942277823716212736,942264679912521728,1,1513491514506,1513488380779
2247,2303,942301290503081984,942264679912521728,1,1513497109424,1513488380779
6067,3353,942321982103625728,942321868052217856,1,1513502042686,1513502015494
5828,2303,942338703082455041,942264679912521728,1,1513506029278,1513488380779
2082,2303,942367250656329728,942264679912521728,1,1513512835550,1513488380779
1334,500,942368894563508224,942329342494834688,1,1513513227488,1513503797540
1760,2303,942518557878886400,942264679912521728,1,1513548910003,1513488380779
1060,2733,942545484337385472,942545251469737984,1,1513555329771,1513555274251
2076,2733,942545518814674944,942545251469737984,1,1513555337991,1513555274251
6453,2733,942546293846458368,942545251469737984,1,1513555522773,1513555274251
6146,2733,942547320469577728,942545251469737984,1,1513555767539,1513555274251
6043,2017,942555790564499456,942554614129233920,1,1513557786967,1513557506483
1060,6453,942558246727852032,942547360873299968,1,1513558372562,1513555777172
1060,6453,942558576970797056,942551271008907264,1,1513558451298,1513556709421
2190,500,942563559065600005,942329342494834688,1,1513559639122,1513503797540
2733,6453,942564360727101442,942551271008907264,1,1513559830253,1513556709421
6043,4630,942565241853898752,942556478300393472,1,1513560040330,1513557950936
1334,386,942568961673084928,942567593918988288,1,1513560927204,1513560601106
5419,2303,942570017572265984,942548775003832321,1,1513561178950,1513556114327
4068,2281,942572756750573570,858111170867113984,1,1513561832021,1493428220000
1760,2303,942577018440261633,942553139088994305,1,1513562848087,1513557154806
2804,2273,942589050531094528,942581156217868288,1,1513565716761,1513563834610
2733,2303,942606199681191936,942553415497940993,1,1513569805437,1513557220707
2733,2303,942606211572047873,942553872274415621,1,1513569808272,1513557329611
2733,2303,942606239736803328,942551265728372736,1,1513569814987,1513556708162
2733,2303,942606315817287680,942548775003832321,1,1513569833126,1513556114327
3964,2733,942622004074577920,942619979102294016,1,1513573573498,1513573090707
3964,2303,942622297629769729,942551265728372736,1,1513573643487,1513556708162
6453,2733,942623134875770880,942619979102294016,1,1513573843102,1513573090707
2733,6453,942623450102882304,942623354686541824,1,1513573918258,1513573895509
6146,3964,942640436123877376,942629829295214593,1,1513577968041,1513575439176
2247,2303,942660810492452864,942553415497940993,1,1513582825669,1513557220707
2247,2303,942660848287223808,942553139088994305,1,1513582834680,1513557154806
2247,2303,942660942751395840,942552362228551681,1,1513582857202,1513556969588
2247,2303,942660974502297600,942551526010060801,1,1513582864772,1513556770218
2247,2303,942660989304045569,942551265728372736,1,1513582868301,1513556708162
2247,2303,942661002444681216,942550916216926209,1,1513582871434,1513556624832
2247,2303,942661022946492416,942550815541043200,1,1513582876322,1513556600829
2247,2303,942661047046914050,942548775003832321,1,1513582882068,1513556114327
5525,2303,942663537343676417,942551265728372736,1,1513583475801,1513556708162
2312,6307,942665214205427712,937863689188683776,1,1513583875596,1512439102824
2312,2083,942665336960172033,941611538200383488,1,1513583904863,1513332659660
2312,2083,942665359806554112,941612892306247682,1,1513583910310,1513332982504
2312,2083,942665426579865600,941603774128410624,1,1513583926230,1513330808561
